Sentence,NER
"Brunswijk had been in police custody for 10 days after Freddy Pinas, a Surinamese-born visitor from the Netherlands, accused Brunswijk of trying to kill him in a bar-room brawl in the mining town of Moengo 56 miles (90 km) east of Paramaribo.","{'I-PER': ['Brunswijk', 'Freddy Pinas', 'Brunswijk'], 'I-MISC': ['Surinamese-born'], 'I-LOC': ['Netherlands', 'Moengo', 'Paramaribo']}"
"Brunswijk, 35, denied the charge and reached an agreement with Pinas after replacing a golden necklace lost in the scuffle.","{'I-PER': ['Brunswijk', 'Pinas']}"
It was the second time Brunswijk had been charged with attempted murder in less than two years.,{'I-PER': ['Brunswijk']}
In 1994 he served two months for shooting a thief in the backside.,{}
"Brunswijk, who led a rebel group against the military regime of Desi Bouterse in the late 1980s, is now a successful businessman with mining and logging interests.","{'I-PER': ['Brunswijk', 'Desi Bouterse']}"
-DOCSTART-,{}
Cambodian opposition newspaper editor pardoned.,{'I-MISC': ['Cambodian']}
PHNOM PENH 1996-08-30,{'I-LOC': ['PHNOM PENH']}
Cambodia's King Norodom Sihanouk on Friday gave a royal pardon to an opposition newspaper editor who had alleged top-level corruption.,"{'I-LOC': ['Cambodia'], 'I-PER': ['Norodom Sihanouk']}"
"Hen Vipheak, former editor of the Sereipheap Thmei (New Liberty) newspaper, stepped through the gates of the run-down French colonial-era T3 prison late Friday afternoon, following intervention on his behalf by King Sihanouk.","{'I-PER': ['Hen Vipheak', 'Sihanouk'], 'I-ORG': ['Sereipheap Thmei', 'New Liberty'], 'I-MISC': ['French'], 'I-LOC': ['T3']}"
"The Supreme Court had on August 23 sent the opposition Khmer Nation Party steering committee member to jail after upholding rulings by the municipal and appeal courts that handed down a five million riels ($ 2,000) fine and one year's imprisonment.","{'I-ORG': ['Supreme Court', 'Khmer Nation Party']}"
The judge overturned a decision to shut down Hen Vipheak's newspaper.,{'I-PER': ['Hen Vipheak']}
The editor was prosecuted following a May 1995 article alleging top-level corruption.,{}
"Sihanouk promised an amnesty to Hen Vipheak, along with fellow KNP member and journalist Chan Rattana, who was released after serving a week of a year-long jail term in June.","{'I-PER': ['Sihanouk', 'Hen Vipheak', 'Chan Rattana'], 'I-ORG': ['KNP']}"
Co-Premiers Prince Norodom Ranariddh and Hun Sen agreed earlier this week to the king's request for an amnesty.,"{'I-PER': ['Norodom Ranariddh', 'Hun Sen']}"
-DOCSTART-,{}
Far East Gold - Moribund market seen continuing.,{'I-LOC': ['Far East']}
Mishi Saran,{}
HONG KONG 1996-08-30,"{'I-PER': [['Mishi', 'Saran']], 'I-LOC': ['HONG KONG']}"
Far East gold traders thumped foreheads in frustration at the market's foot-dragging this week and forecast on Friday that next week would not be much better.,{'I-LOC': ['Far East']}
The Southeast Asian gold market was more or less a photo-fit picture of the previous week's position with activity slow and bullion prices trapped in a well-worn range awaiting a seasonal upturn in demand and prices into the fourth quarter.,{'I-MISC': ['Southeast Asian']}
"Singapore premiums for Australian kilo bars were quoted unchanged at between 25-45 cents an ounce over spot loco London prices, with South Korean and Indonesian-origin premiums also steady at 10-20 cents an ounce.","{'I-LOC': ['Singapore', 'London'], 'I-MISC': ['Australian', 'South Korean', 'Indonesian-origin']}"
"Singapore dealers said they were concerned that there had been a marked revival in offers to sell gold by South Korean traders, following the distress sales of recent months after the Seoul government's crackdown on bullion arbitrage trade.","{'I-LOC': ['Singapore', 'Seoul'], 'I-MISC': ['South Korean']}"
"""I was shocked to see these offers coming in again, though there 's been no indication of price or volume.",{}
"I dread to think what will happen to the premiums if the Koreans start selling in force, ""one dealer said.",{'I-MISC': ['Koreans']}
Continued dishoarding of kilo-bars by Indonesian sources ahead of next year's presidential election has also kept a lid on premiums.,{'I-MISC': ['Indonesian']}
"Gold closed down at $387.00 / $387.50 an ounce in Hong Kong on Friday, versus New York's $387.60 / $388 finish on Thursday.","{'I-LOC': ['Hong Kong', 'New York']}"
Dealers said the precious metal eased on a report that the International Monetary Fund might sell some of its gold to reduce the debts of the poorest developing countries.,{'I-ORG': ['International Monetary Fund']}
"Easier silver prices mid-week helped keep spot gold locked in a $386 - $389 an ounce range, dealers said, but they remained optimistic that the usual seasonal pick-up in jewellery fabrication demand would see gold at $395 by end-October.",{}
"""I still think we 'll see gold at $395 by the end of October, in a retracement of the $418 - $380 move we saw at the start of the year,"" one said.",{}
"Silver, basis the September contract on New York's Comex market, was expected to find support at between $5.12 - $5.15 an ounce and meet resistance from $5.25 - $5.30, they added.",{'I-LOC': ['New York']}
September silver closed up $0.004 in New York on Thursday at $5.255 an ounce.,{'I-LOC': ['New York']}
-DOCSTART-,{}
Tripoli decks out for coup celebrations.,{'I-LOC': ['Tripoli']}
Mona Eltahawy,{}
TRIPOLI 1996-08-30,"{'I-PER': [['Mona', 'Eltahawy']], 'I-LOC': ['TRIPOLI']}"
Libyans are dressing up their capital Tripoli for celebrations on Sunday of the 27th anniversary of the coup which brought Muammar Gaddafi to power.,"{'I-MISC': ['Libyans'], 'I-LOC': ['Tripoli'], 'I-PER': ['Muammar Gaddafi']}"
"Green flags and banners praise the ""great revolution"" and promise defiance against United Nations sanctions imposed for Libya's refusal to hand over for trial two suspects wanted in connection with the 1988 bombing of a Pan Am flight over Lockerbie, Scotland.","{'I-ORG': ['United Nations', 'Pan Am'], 'I-LOC': ['Libya', 'Lockerbie', 'Scotland']}"
"""We have chosen the challenge because it is our only option,"" proclaimed one banner on the road to Tripoli airport which serves only internal flights because of the sanctions.",{'I-LOC': ['Tripoli']}
Huge stadium lights are directed at the city's Green Square where makeshift stages await Sunday's festivities.,{'I-LOC': ['Green Square']}
"Three African leaders -- from Niger, Guinea and Ghana -- are expected to attend the celebrations marking September 1, 1969 when a group of young army officers, led by a 27-year-old Gaddafi, deposed King Mohammed Idris.","{'I-MISC': ['African'], 'I-LOC': ['Niger', 'Guinea', 'Ghana'], 'I-PER': ['Gaddafi', 'Mohammed Idris']}"
"""The revolution has brought us great achievements ...",{}
"We are comfortable the revolution has taken care of us, improved our lives and given us capabilites, ""Samer Ammar Soliman, 42, told Reuters as he came out of Friday prayers.","{'I-PER': ['Samer Ammar Soliman'], 'I-ORG': ['Reuters']}"
"But some Libyans have begun to show their discontent in the country's east, which has become a hotbed of militant violence.",{'I-MISC': ['Libyans']}
Tripoli-based diplomats and exiled opponents said Gaddafi's airforce blasted in July rebel strongholds in the mountainous Jebel al-Akhdar region.,"{'I-MISC': ['Tripoli-based'], 'I-PER': ['Gaddafi'], 'I-LOC': ['Jebel al-Akhdar']}"
Travellers arriving in Egypt say militants and police officers clash regularly in Benghazi.,"{'I-LOC': ['Egypt', 'Benghazi']}"
At least 20 people were killed in the capital in early July after bodyguards loyal to Gaddafi's sons fired at spectators of a football match who were chanting subversive slogans.,{'I-PER': ['Gaddafi']}
"Gaddafi has dismissed any unrest as the work of foreigners, and last year deported thousands of Sudanese and Egyptian workers.","{'I-PER': ['Gaddafi'], 'I-MISC': ['Sudanese', 'Egyptian']}"
-DOCSTART-,{}
Twilight zone for Wall Street as political race heats up.,{'I-LOC': ['Wall Street']}
Pierre Belec,{}
NEW YORK 1996-08-30,"{'I-PER': [['Pierre', 'Belec']], 'I-LOC': ['NEW YORK']}"
"For Wall Street, this is the season to be cautious as the presidential contest puts the stock market in the twilight zone.",{'I-LOC': ['Wall Street']}
"President Clinton, Bob Dole and Ross Perot are hitting the road now that the partying is over, and people who have billions of dollars invested in stocks were bracing for political promises that could have an impact on their wealth.","{'I-PER': ['Clinton', 'Bob Dole', 'Ross Perot']}"
"Analysts believe that the candidates will add to the market's list of uncertainties, which already includes the question of whether the Federal Reserve will raise interest rates to cool economic growth.",{'I-ORG': ['Federal Reserve']}
They say the politicians will need to promote legislation that helps the economy without scaring the socks off financial markets.,{}
"""The worst thing that could happen for financial markets is that if Clinton and Dole start to trade shots in the middle of the ring with one-upmanship,"" said Hugh Johnson, chief investment officer at First Albany Corp. ""That 's when Wall Street will need to worry.""","{'I-PER': ['Clinton', 'Dole', 'Hugh Johnson'], 'I-ORG': ['First Albany Corp.'], 'I-LOC': ['Wall Street']}"
"He said that the bond market would be the first to react if the ""bidding"" intensifies and stocks would quickly drop as interest rates rise.",{}
"""I do n't think it would imply the collapse of the stock market, unless the rise in rates touches off a dynamic within the market, which would include selling by portfolio managers, redemptions by individuals of mutual funds that would, in turn, pressure the portfolio managers to sell even more stock.""",{}
"This week, the market weighed Dole's proposal to lower federal income taxes by 15 percent across the board, a package that carries a price tag of $548 billion.",{'I-PER': ['Dole']}
Clinton proposes an $8.4 billion re-election agenda that would spare most home-sellers from capital gains taxes and give employers tax incentives to hire people off the welfare rolls.,{'I-PER': ['Clinton']}
"Clinton claims Dole's plan would increase the deficit, while the White House said some corporate taxes would be raised to offset the cost of the president's plan.","{'I-PER': ['Clinton', 'Dole'], 'I-LOC': ['White House']}"
The experts said there are some unusual risks for the market from this year's political season because the rush to promise tax cuts to win votes could upset Wall Street's expectations that Washington will balance the budget.,"{'I-LOC': ['Wall Street', 'Washington']}"
"""The stock market will have to edit the promises and then do a probability study on those edited promises,"" said John Geraghty at the consulting firm North American Equity Services.","{'I-PER': ['John Geraghty'], 'I-ORG': ['North American Equity Services']}"
"During the past four presidential elections, the candidate that has favoured tax cuts has won.",{}
"Ronald Reagan's tax cut won him a second four-year term in the White House in 1984, while Democrat Walter Mondale, who promised higher taxes, lost.","{'I-PER': ['Ronald Reagan', 'Walter Mondale'], 'I-LOC': ['White House'], 'I-MISC': [['Democrat']]}"
George Bush became president in 1988 on his no-new-tax campaign and Clinton won in 1992 with a promise to fatten workers' paychecks.,"{'I-PER': ['George Bush', 'Clinton']}"
"The trick, they said, will be for the candidates to continue to convince Wall Street that the Treasury's 30-year bond -- the most closely-watched interest rate -- will fall to between 4 percent and 5 percent by the end of the decade.","{'I-LOC': ['Wall Street'], 'I-ORG': ['Treasury']}"
Johnson said that long-term interest rates have already been spooked by the election.,{'I-PER': ['Johnson']}
The long-term bond jumped this week to 7.13 percent after starting the year at 5.95 percent.,{}
"The surge of buying in stocks during the last two years has come amid an environment of low interest rates, which has boosted corporate profits.",{}
"But the market stalled this summer after the Dow Jones industrial average set a record high of 5,778.00 points on May 22.",{'I-MISC': ['Dow Jones']}
"""The market does n't seem to be able to make new highs and it has been back and forth in a fairly horizontal mode which looks like a holding pattern,"" said Geraghty.",{'I-PER': ['Geraghty']}
"He said the market reflects the political uncertainty, now that Dole has sharply narrowed the gap with Clinton in the polls.","{'I-PER': ['Dole', 'Clinton']}"
Geraghty said that the one thing that could completely turn the election around are new findings in the Whitewater scandal that would damage the Clintons.,"{'I-PER': ['Geraghty', 'Clintons'], 'I-LOC': ['Whitewater']}"
"""Stocks are on a delicate edge because if something happens that looks like it could upset the presidency, it could throw the political and, to some extent the economic, process into chaos,"" Geraghty said.",{'I-PER': ['Geraghty']}
"Right now, Wall Street is pondering the candidates.",{'I-LOC': ['Wall Street']}
"""We have an election where there are so many unknown variables that most people will probably want to hold fire, and even take the chance that they will have to pay higher prices for stocks after the November election, than take the risk that a shock to the system will hurt the stock market,"" Geraghty said.",{'I-PER': ['Geraghty']}
"On Friday, the Dow Jones index closed down 31.44 points at 5,616.21.",{'I-MISC': ['Dow Jones']}
"For the week, it was down 106.53 points.",{}
"The Nasdaq composite index closed 3.53 points lower Friday at 1,141.50.",{'I-MISC': ['Nasdaq']}
"For the week, it was down 1.55 points.",{}
"The Standard & Poor's index of 500 stocks was off 5.41 points at 651.99, down 15.03 points for the week.",{'I-ORG': ['Standard & Poor']}
"The American Stock Exchange index was down 1.66 points at 559.68, and was off 1.26 for the week.",{'I-ORG': ['American Stock Exchange']}
-DOCSTART-,{}
Brisk economic reports rattle markets anew.,{}
Glenn Somerville,{}
WASHINGTON 1996-08-30,"{'I-PER': [['Glenn', 'Somerville']], 'I-LOC': ['WASHINGTON']}"
"Factory orders rose in July and manufacturing surged in the Midwest in August, reports said Friday, sparking worries about inflation that battered financial markets for a second straight day.",{'I-LOC': ['Midwest']}
